Country,year,Age,nmxM,nmxF,nmxB,lxB,start_year,end_year,lx,Female,np20_period
Mexico,2016,78,0.06074845,0.051265807,0.05551889,536.8178529,2015,2017,601.9804259,1,0.601980426
Mexico,2016,79,0.066382083,0.05758913,0.061519287,507.8193051,2015,2017,443.1939199,0,0.44319392
Mexico,2016,79,0.066382083,0.05758913,0.061519287,507.8193051,2015,2017,571.8907008,1,0.571890701
Mexico,2016,80,0.072538223,0.064692513,0.068190407,477.5108995,2015,2017,414.7188997,0,0.4147189
Mexico,2016,80,0.072538223,0.064692513,0.068190407,477.5108995,2015,2017,539.8778101,1,0.53987781
Mexico,2016,81,0.07926535,0.0726722,0.0756077,446.0228292,2015,2017,385.6888227,0,0.385688823
Mexico,2016,81,0.07926535,0.0726722,0.0756077,446.0228292,2015,2017,506.0460873,1,0.506046087
Mexico,2016,82,0.08661642,0.081636303,0.083853993,413.5284804,2015,2017,356.2825138,0,0.356282514
Mexico,2016,82,0.08661642,0.081636303,0.083853993,413.5284804,2015,2017,470.5600298,1,0.47056003
Mexico,2016,83,0.094649313,0.091706297,0.093019107,380.247824,2015,2017,326.7036075,0,0.326703607
Mexico,2016,83,0.094649313,0.091706297,0.093019107,380.247824,2015,2017,433.6517752,1,0.433651775
Mexico,2016,84,0.103427273,0.103018623,0.103201827,346.449458,2015,2017,297.1785964,0,0.297178596
Mexico,2016,84,0.103427273,0.103018623,0.103201827,346.449458,2015,2017,395.6267442,1,0.395626744
Mexico,2016,85,0.113019423,0.115726577,0.114511467,312.4496616,2015,2017,267.9535575,0,0.267953558
Mexico,2016,85,0.113019423,0.115726577,0.114511467,312.4496616,2015,2017,356.8663432,1,0.356866343
Mexico,2016,86,0.12350129,0.130002357,0.12706671,278.6082097,2015,2017,239.289404,0,0.239289404
Mexico,2016,86,0.12350129,0.130002357,0.12706671,278.6082097,2015,2017,317.8264024,1,0.317826402
Mexico,2016,87,0.13462726,0.1439549,0.13971287,245.3212156,2015,2017,211.4556087,0,0.211455609
Mexico,2016,87,0.13462726,0.1439549,0.13971287,245.3212156,2015,2017,279.0300309,1,0.279030031
Mexico,2016,88,0.14648532,0.15885547,0.153184657,213.2846451,2015,2017,184.7833276,0,0.184783328
Mexico,2016,88,0.14648532,0.15885547,0.153184657,213.2846451,2015,2017,241.5593358,1,0.241559336
Mexico,2016,89,0.15903166,0.174699313,0.167451403,182.9370992,2015,2017,159.5625216,0,0.159562522
Mexico,2016,89,0.15903166,0.174699313,0.167451403,182.9370992,2015,2017,206.0099233,1,0.206009923
Mexico,2016,90,0.172236793,0.19155524,0.18252979,154.6706532,2015,2017,136.056157,0,0.136056157
Mexico,2016,90,0.172236793,0.19155524,0.18252979,154.6706532,2015,2017,172.9112858,1,0.172911286
England,2016,20,0.000466667,0.000203333,0.000338663,1000,2015,2017,1000,0,1
England,2016,20,0.000466667,0.000203333,0.000338663,1000,2015,2017,1000,1,1
England,2016,21,5.00E-04,0.000213333,0.00036054,999.661394,2015,2017,999.5334422,0,0.999533442
England,2016,21,5.00E-04,0.000213333,0.00036054,999.661394,2015,2017,999.7966873,1,0.999796687
England,2016,22,0.000493333,0.000203333,0.000351747,999.301041,2015,2017,999.0338004,0,0.9990338
England,2016,22,0.000493333,0.000203333,0.000351747,999.301041,2015,2017,999.5834201,1,0.99958342
England,2016,23,0.00053,0.000226667,0.000381113,998.949602,2015,2017,998.5410653,0,0.998541065
England,2016,23,0.00053,0.000226667,0.000381113,998.949602,2015,2017,999.3801922,1,0.999380192
England,2016,24,0.000533333,0.000213333,0.00037576,998.5689616,2015,2017,998.0119787,0,0.998011979
England,2016,24,0.000533333,0.000213333,0.00037576,998.5689616,2015,2017,999.1536917,1,0.999153692
England,2016,25,0.00062,0.000243333,0.000434363,998.1938098,2015,2017,997.4798475,0,0.997479848
England,2016,25,0.00062,0.000243333,0.000434363,998.1938098,2015,2017,998.9405616,1,0.998940562
England,2016,26,0.000573333,0.00027,0.000423433,997.7603251,2015,2017,996.8616017,0,0.996861602
England,2016,26,0.000573333,0.00027,0.000423433,997.7603251,2015,2017,998.6975156,1,0.998697516
England,2016,27,0.000613333,0.000276667,0.00044553,997.3379296,2015,2017,996.2902315,0,0.996290232
England,2016,27,0.000613333,0.000276667,0.00044553,997.3379296,2015,2017,998.4279037,1,0.998427904
England,2016,28,0.000673333,0.00031,0.000491167,996.8936846,2015,2017,995.6793608,0,0.995679361
England,2016,28,0.000673333,0.00031,0.000491167,996.8936846,2015,2017,998.1517102,1,0.99815171
England,2016,29,0.000686667,0.000333333,0.000509183,996.4041638,2015,2017,995.0091624,0,0.995009162
England,2016,29,0.000686667,0.000333333,0.000509183,996.4041638,2015,2017,997.8423311,1,0.997842331
England,2016,30,0.000723333,0.000373333,0.000547727,995.8969406,2015,2017,994.3261572,0,0.994326157
England,2016,30,0.000723333,0.000373333,0.000547727,995.8969406,2015,2017,997.5097724,1,0.997509772
England,2016,31,0.00077,4.00E-04,0.0005846,995.3516106,2015,2017,993.607188,0,0.993607188
England,2016,31,0.00077,4.00E-04,0.0005846,995.3516106,2015,2017,997.1374383,1,0.997137438
England,2016,32,0.000926667,0.000476667,0.000701367,994.7698981,2015,2017,992.8424049,0,0.992842405
England,2016,32,0.000926667,0.000476667,0.000701367,994.7698981,2015,2017,996.7386631,1,0.996738663
England,2016,33,0.000886667,5.00E-04,0.000692617,994.0724442,2015,2017,991.922797,0,0.991922797
England,2016,33,0.000886667,5.00E-04,0.000692617,994.0724442,2015,2017,996.2636642,1,0.996263664
England,2016,34,0.000976667,0.00051,0.000741753,993.3841715,2015,2017,991.0436819,0,0.991043682
England,2016,34,0.000976667,0.00051,0.000741753,993.3841715,2015,2017,995.7656568,1,0.995765657
England,2016,35,0.00103,0.000593333,0.000809757,992.6475986,2015,2017,990.076235,0,0.990076235
England,2016,35,0.00103,0.000593333,0.000809757,992.6475986,2015,2017,995.2579458,1,0.995257946
England,2016,36,0.001163333,0.000666667,0.000913133,991.8441209,2015,2017,989.0569814,0,0.989056981
England,2016,36,0.001163333,0.000666667,0.000913133,991.8441209,2015,2017,994.6676012,1,0.994667601
England,2016,37,0.001186667,0.000733333,0.000958767,990.9388483,2015,2017,987.9070473,0,0.987907047
England,2016,37,0.001186667,0.000733333,0.000958767,990.9388483,2015,2017,994.0047105,1,0.99400471
England,2016,38,0.00124,0.000726667,0.00098225,989.9892244,2015,2017,986.7354261,0,0.986735426
England,2016,38,0.00124,0.000726667,0.00098225,989.9892244,2015,2017,993.2760409,1,0.993276041
England,2016,39,0.00139,0.00084,0.001113897,989.0172848,2015,2017,985.5126323,0,0.985512632
England,2016,39,0.00139,0.00084,0.001113897,989.0172848,2015,2017,992.5545224,1,0.992554522
England,2016,40,0.0015,0.00093,0.001213953,987.916235,2015,2017,984.1437212,0,0.984143721
England,2016,40,0.0015,0.00093,0.001213953,987.916235,2015,2017,991.7211267,1,0.991721127
England,2016,41,0.00171,0.000976667,0.001343497,986.7176783,2015,2017,982.6686119,0,0.982668612
England,2016,41,0.00171,0.000976667,0.001343497,986.7176783,2015,2017,990.7992547,1,0.990799255
England,2016,42,0.00181,0.001073333,0.001444067,985.3929163,2015,2017,980.9896841,0,0.980989684
England,2016,42,0.00181,0.001073333,0.001444067,985.3929163,2015,2017,989.8320464,1,0.989832046
England,2016,43,0.001993333,0.001146667,0.00157069,983.9709699,2015,2017,979.2156982,0,0.979215698
England,2016,43,0.001993333,0.001146667,0.00157069,983.9709699,2015,2017,988.7701965,1,0.988770197
England,2016,44,0.002106667,0.0013,0.001695603,982.4266694,2015,2017,977.2657384,0,0.977265738
England,2016,44,0.002106667,0.0013,0.001695603,982.4266694,2015,2017,987.6370564,1,0.987637056
England,2016,45,0.00221,0.001446667,0.00181714,980.7622745,2015,2017,975.2091315,0,0.975209131
England,2016,45,0.00221,0.001446667,0.00181714,980.7622745,2015,2017,986.3539622,1,0.986353962
England,2016,46,0.002376667,0.00153,0.001938337,978.9817099,2015,2017,973.0562982,0,0.973056298
England,2016,46,0.002376667,0.00153,0.001938337,978.9817099,2015,2017,984.9280682,1,0.984928068
England,2016,47,0.002743333,0.001656667,0.002181093,977.0859511,2015,2017,970.7464126,0,0.970746413
England,2016,47,0.002743333,0.001656667,0.002181093,977.0859511,2015,2017,983.4222802,1,0.98342228
England,2016,48,0.002803333,0.001776667,0.002270497,974.957157,2015,2017,968.0869795,0,0.96808698
England,2016,48,0.002803333,0.001776667,0.002270497,974.957157,2015,2017,981.7944257,1,0.981794426
England,2016,49,0.003113333,0.00192,0.002493687,972.7460302,2015,2017,965.3769076,0,0.965376908
England,2016,49,0.003113333,0.00192,0.002493687,972.7460302,2015,2017,980.0516524,1,0.980051652
England,2016,50,0.003406667,0.002146667,0.002754003,970.3233271,2015,2017,962.3760389,0,0.962376039
England,2016,50,0.003406667,0.002146667,0.002754003,970.3233271,2015,2017,978.1717579,1,0.978171758
England,2016,51,0.003513333,0.002356667,0.002913247,967.6547281,2015,2017,959.1031194,0,0.959103119
England,2016,51,0.003513333,0.002356667,0.002913247,967.6547281,2015,2017,976.0742006,1,0.976074201
England,2016,52,0.003823333,0.002583333,0.003179627,964.8398114,2015,2017,955.7393794,0,0.955739379
England,2016,52,0.003823333,0.002583333,0.003179627,964.8398114,2015,2017,973.7766264,1,0.973776626
England,2016,53,0.00398,0.002813333,0.003375393,961.7768506,2015,2017,952.0922413,0,0.952092241
England,2016,53,0.00398,0.002813333,0.003375393,961.7768506,2015,2017,971.2642819,1,0.971264282
England,2016,54,0.00441,0.003013333,0.003690747,958.5359451,2015,2017,948.3104399,0,0.94831044
England,2016,54,0.00441,0.003013333,0.003690747,958.5359451,2015,2017,968.53563,1,0.96853563
England,2016,55,0.00494,0.003296667,0.00409889,955.0047481,2015,2017,944.137592,0,0.944137592
England,2016,55,0.00494,0.003296667,0.00409889,955.0047481,2015,2017,965.6214999,1,0.9656215
England,2016,56,0.005473333,0.003613333,0.004522313,951.0982948,2015,2017,939.4850441,0,0.939485044
England,2016,56,0.005473333,0.003613333,0.004522313,951.0982948,2015,2017,962.4434063,1,0.962443406
England,2016,57,0.005886667,0.00387,0.004853323,946.8068339,2015,2017,934.3569632,0,0.934356963
England,2016,57,0.005886667,0.00387,0.004853323,946.8068339,2015,2017,958.972049,1,0.958972049
England,2016,58,0.00639,0.004233333,0.005281503,942.2227981,2015,2017,928.8728567,0,0.928872857
England,2016,58,0.00639,0.004233333,0.005281503,942.2227981,2015,2017,955.2679945,1,0.955267995
England,2016,59,0.007056667,0.004783333,0.005885733,937.259552,2015,2017,922.9562627,0,0.922956263
England,2016,59,0.007056667,0.004783333,0.005885733,937.259552,2015,2017,951.2325683,1,0.951232568
England,2016,60,0.007973333,0.00517,0.006525863,931.7592788,2015,2017,916.4661672,0,0.916466167
England,2016,60,0.007973333,0.00517,0.006525863,931.7592788,2015,2017,946.6933622,1,0.946693362
England,2016,61,0.008633333,0.005623333,0.007074193,925.6985209,2015,2017,909.187893,0,0.909187893
England,2016,61,0.008633333,0.005623333,0.007074193,925.6985209,2015,2017,941.8115769,1,0.941811577
England,2016,62,0.009366667,0.0063,0.007771803,919.1730319,2015,2017,901.3723081,0,0.901372308
England,2016,62,0.009366667,0.0063,0.007771803,919.1730319,2015,2017,936.5303056,1,0.936530306
England,2016,63,0.01054,0.00688,0.00863103,912.0570518,2015,2017,892.9688106,0,0.892968811
England,2016,63,0.01054,0.00688,0.00863103,912.0570518,2015,2017,930.6486918,1,0.930648692
England,2016,64,0.01149,0.007326667,0.009324863,904.2188858,2015,2017,883.60626,0,0.88360626
England,2016,64,0.01149,0.007326667,0.009324863,904.2188858,2015,2017,924.2677791,1,0.924267779
England,2016,65,0.01226,0.007883333,0.009996677,895.8262981,2015,2017,873.5116177,0,0.873511618
England,2016,65,0.01226,0.007883333,0.009996677,895.8262981,2015,2017,917.520694,1,0.917520694
England,2016,66,0.013533333,0.008886667,0.011147153,886.9155512,2015,2017,862.8676131,0,0.862867613
England,2016,66,0.013533333,0.008886667,0.011147153,886.9155512,2015,2017,910.3159712,1,0.910315971
England,2016,67,0.01468,0.009643333,0.012105453,877.0837658,2015,2017,851.2686245,0,0.851268625
England,2016,67,0.01468,0.009643333,0.012105453,877.0837658,2015,2017,902.2620827,1,0.902262083
England,2016,68,0.015913333,0.010503333,0.013149827,866.5301473,2015,2017,838.863058,0,0.838863058
England,2016,68,0.015913333,0.010503333,0.013149827,866.5301473,2015,2017,893.6030198,1,0.89360302
England,2016,69,0.01743,0.011613333,0.01443879,855.209856,2015,2017,825.6193265,0,0.825619326
England,2016,69,0.01743,0.011613333,0.01443879,855.209856,2015,2017,884.266243,1,0.884266243
England,2016,70,0.019013333,0.012756667,0.015751347,842.950168,2015,2017,811.3531117,0,0.811353112
England,2016,70,0.019013333,0.012756667,0.015751347,842.950168,2015,2017,874.0562504,1,0.87405625
England,2016,71,0.021383333,0.014236667,0.017607863,829.7763206,2015,2017,796.0718583,0,0.796071858
England,2016,71,0.021383333,0.014236667,0.017607863,829.7763206,2015,2017,862.9768741,1,0.862976874
England,2016,72,0.023903333,0.01606,0.019725197,815.2932406,2015,2017,779.2292638,0,0.779229264
England,2016,72,0.023903333,0.01606,0.019725197,815.2932406,2015,2017,850.7777971,1,0.850777797
England,2016,73,0.026523333,0.018196667,0.022070053,799.3684806,2015,2017,760.8230716,0,0.760823072
England,2016,73,0.026523333,0.018196667,0.022070053,799.3684806,2015,2017,837.2231495,1,0.83722315
England,2016,74,0.02979,0.01975,0.024411983,781.9189319,2015,2017,740.9076198,0,0.74090762
England,2016,74,0.02979,0.01975,0.024411983,781.9189319,2015,2017,822.1258393,1,0.822125839
England,2016,75,0.03327,0.022346667,0.0274281,763.0609207,2015,2017,719.1599139,0,0.719159914
England,2016,75,0.03327,0.022346667,0.0274281,763.0609207,2015,2017,806.0476263,1,0.806047626
England,2016,76,0.036913333,0.025693333,0.03093307,742.414752,2015,2017,695.6249674,0,0.695624967
England,2016,76,0.036913333,0.025693333,0.03093307,742.414752,2015,2017,788.2341843,1,0.788234184
England,2016,77,0.040753333,0.027863333,0.033868627,719.7993662,2015,2017,670.4124697,0,0.67041247
England,2016,77,0.040753333,0.027863333,0.033868627,719.7993662,2015,2017,768.238696,1,0.768238696
England,2016,78,0.045046667,0.031846667,0.037932903,695.8267106,2015,2017,643.6365313,0,0.643636531
England,2016,78,0.045046667,0.031846667,0.037932903,695.8267106,2015,2017,747.1271245,1,0.747127124
England,2016,79,0.050353333,0.03516,0.042067357,669.9232795,2015,2017,615.2815008,0,0.615281501
England,2016,79,0.050353333,0.03516,0.042067357,669.9232795,2015,2017,723.7065496,1,0.72370655
England,2016,80,0.056846667,0.04053,0.047835367,642.3219357,2015,2017,585.0608808,0,0.585060881
England,2016,80,0.056846667,0.04053,0.047835367,642.3219357,2015,2017,698.7006314,1,0.698700631
England,2016,81,0.063266667,0.045586667,0.0533886,612.3139518,2015,2017,552.7213181,0,0.552721318
England,2016,81,0.063266667,0.045586667,0.0533886,612.3139518,2015,2017,670.9447674,1,0.670944767
England,2016,82,0.071596667,0.052233333,0.060642633,580.4733303,2015,2017,518.8247443,0,0.518824744
England,2016,82,0.071596667,0.052233333,0.060642633,580.4733303,2015,2017,641.0402554,1,0.641040255
England,2016,83,0.081306667,0.0599,0.06903011,546.3078416,2015,2017,482.962433,0,0.482962433
England,2016,83,0.081306667,0.0599,0.06903011,546.3078416,2015,2017,608.4088106,1,0.608408811
England,2016,84,0.09113,0.068706667,0.07805195,509.8543456,2015,2017,445.2283824,0,0.445228382
England,2016,84,0.09113,0.068706667,0.07805195,509.8543456,2015,2017,573.0248719,1,0.573024872
England,2016,85,0.10251,0.077843333,0.087832057,471.5539307,2015,2017,406.4228921,0,0.406422892
England,2016,85,0.10251,0.077843333,0.087832057,471.5539307,2015,2017,534.9618352,1,0.534961835
England,2016,86,0.11481,0.08891,0.099090223,431.8787553,2015,2017,366.7917743,0,0.366791774
England,2016,86,0.11481,0.08891,0.099090223,431.8787553,2015,2017,494.8787242,1,0.494878724
England,2016,87,0.1291,0.100556667,0.111476493,391.1039836,2015,2017,326.9665762,0,0.326966576
England,2016,87,0.1291,0.100556667,0.111476493,391.1039836,2015,2017,452.7518089,1,0.452751809
England,2016,88,0.14667,0.114933333,0.12672905,349.8069095,2015,2017,287.3147186,0,0.287314719
England,2016,88,0.14667,0.114933333,0.12672905,349.8069095,2015,2017,409.4040492,1,0.409404049
England,2016,89,0.16351334,0.130260003,0.14222777,308.1178214,2015,2017,248.053491,0,0.248053491
England,2016,89,0.16351334,0.130260003,0.14222777,308.1178214,2015,2017,364.9069757,1,0.364906976
England,2016,90,0.188570003,0.14921,0.162814337,267.2044216,2015,2017,210.5588714,0,0.210558871
England,2016,90,0.188570003,0.14921,0.162814337,267.2044216,2015,2017,320.2807011,1,0.320280701
